Date,AAPL,AMZN,BMY,CELG,EXC,GM,GOOG,INTC,KO,MMM,MS,MSFT,^GSPC
2016-01-15,91.73563385009766,570.1799926757812,57.99237060546875,103.05999755859375,24.231096267700195,25.489212036132812,694.4500122070312,27.157711029052734,37.26156997680664,127.67882537841797,24.154541015625,47.515281677246094,1880.3299560546875
2016-01-19,91.29171752929688,574.47998046875,58.38957214355469,102.98999786376953,24.389930725097656,25.342666625976562,701.7899780273438,27.194210052490234,37.638671875,127.40262603759766,24.424270629882812,47.11458206176758,1881.3299560546875
2016-01-20,91.41452026367188,571.77001953125,58.70363998413086,107.48999786376953,23.63105583190918,25.35991096496582,698.4500122070312,27.00257682800293,37.15382766723633,126.08616638183594,23.475574493408203,47.32890701293945,1859.3299560546875
2016-01-21,90.95173645019531,575.02001953125,58.315673828125,105.45999908447266,24.195798873901367,25.471967697143555,706.5900268554688,27.066455841064453,37.16279983520508,126.82264709472656,23.0477294921875,47.0400276184082,1868.989990234375
2016-01-22,95.78736877441406,596.3800048828125,59.48883056640625,108.80999755859375,24.73407554626465,25.239227294921875,725.25,27.312843322753906,37.764373779296875,128.4429473876953,23.81970977783203,48.7266960144043,1906.9000244140625
2016-01-25,93.9173355102539,596.530029296875,58.12168884277344,106.69999694824219,23.966371536254883,25.196128845214844,711.6699829101562,27.01169776916504,37.85416030883789,126.64777374267578,23.233749389648438,48.260765075683594,1877.0799560546875
2016-01-26,94.4367904663086,601.25,57.90922927856445,105.98999786376953,24.566417694091797,25.55816650390625,713.0399780273438,27.32196807861328,37.7823371887207,133.28529357910156,23.708097457885742,48.614864349365234,1903.6300048828125
2016-01-27,88.23165893554688,583.3499755859375,57.00396728515625,102.30999755859375,24.751724243164062,25.178890228271484,699.989990234375,27.203336715698242,37.79130554199219,133.99417114257812,23.73616600036621,47.729610443115234,1882.949951171875
2016-01-28,88.86444854736328,635.3499755859375,56.49591827392578,97.20999908447266,25.33411407470703,25.01511001586914,730.9600219726562,27.349346160888672,38.2222900390625,135.62367248535156,23.54904556274414,48.51236343383789,1893.3599853515625
2016-01-29,91.9339599609375,587.0,57.41964340209961,100.31999969482422,26.09299087524414,25.549545288085938,742.9500122070312,28.307537078857422,38.53654861450195,139.01150512695312,24.21332359313965,51.33588409423828,1940.239990234375
2016-02-01,91.07450103759766,574.8099975585938,56.18183898925781,100.80000305175781,26.472429275512695,25.954687118530273,752.0,28.125019073486328,38.60837936401367,136.9217071533203,24.05426788330078,50.981773376464844,1939.3800048828125
2016-02-02,89.23279571533203,552.0999755859375,54.38054275512695,96.8499984741211,26.595966339111328,25.55816650390625,764.6500244140625,27.194210052490234,38.10556411743164,136.12997436523438,22.922195434570312,49.3883056640625,1903.030029296875
2016-02-03,90.99893188476562,531.0700073242188,55.53522491455078,99.48999786376953,27.893117904663086,24.928909301757812,726.9500122070312,27.010095596313477,38.356964111328125,140.41082763671875,22.753782272338867,48.60554504394531,1912.530029296875
2016-02-04,91.73011016845703,536.260009765625,55.147254943847656,101.93000030517578,28.45785903930664,24.68755340576172,708.010009765625,27.405948638916016,38.186370849609375,141.25775146484375,23.399349212646484,48.456451416015625,1915.449951171875
2016-02-05,89.28018951416016,502.1300048828125,55.08258819580078,97.88999938964844,29.031431198120117,24.60135269165039,683.5700073242188,26.73392105102539,38.10556411743164,141.2853546142578,22.781850814819336,46.74184036254883,1880.050048828125
2016-02-08,90.22027587890625,488.1000061035156,56.0894660949707,99.18000030517578,28.55492401123047,24.72203254699707,682.739990234375,26.531387329101562,38.294124603271484,141.68121337890625,21.21004295349121,46.04294204711914,1853.43994140625
2016-02-09,90.2012939453125,482.07000732421875,56.36658477783203,100.5,28.184314727783203,24.023818969726562,678.1099853515625,26.522180557250977,38.87773895263672,142.45455932617188,21.453298568725586,45.921810150146484,1852.2099609375
2016-02-10,89.51758575439453,490.4800109863281,56.42201232910156,103.16000366210938,27.72987174987793,23.885894775390625,684.1199951171875,25.988239288330078,38.20433044433594,141.36038208007812,21.23811149597168,46.322505950927734,1851.8599853515625
2016-02-11,88.976318359375,503.82000732421875,54.98097610473633,99.58999633789062,27.008108139038086,23.187679290771484,683.1099853515625,25.979032516479492,38.07862854003906,139.70985412597656,20.293155670166016,46.30386734008789,1829.0799560546875
2016-02-12,89.2516860961914,507.0799865722656,55.6091194152832,102.44999694824219,27.141773223876953,23.885894775390625,682.4000244140625,26.36568260192871,38.70713806152344,142.7605743408203,21.602998733520508,47.05866622924805,1864.780029296875
2016-02-16,91.7680892944336,521.0999755859375,57.4381217956543,104.48999786376953,27.640764236450195,24.63583755493164,691.0,26.494564056396484,38.93159866333008,144.21633911132812,22.192424774169922,47.95028305053711,1895.5799560546875
2016-02-17,93.17350769042969,534.0999755859375,59.04543685913086,105.30999755859375,27.703136444091797,25.230609893798828,708.4000244140625,27.129770278930664,39.04833221435547,145.22705078125,22.66958236694336,49.19855499267578,1926.8199462890625
2016-02-18,91.40727233886719,525.0,58.49118423461914,103.5199966430664,28.023921966552734,25.02372932434082,697.3499755859375,27.083740234375,39.15606689453125,145.3754119873047,22.41696548461914,48.98268127441406,1917.8299560546875
2016-02-19,91.1983413696289,534.9000244140625,58.93457794189453,102.61000061035156,27.836795806884766,24.808237075805664,700.9099731445312,26.43012046813965,39.29972839355469,145.06939697265625,22.45439338684082,48.63542556762695,1917.780029296875
2016-02-22,91.9959945678711,559.5,58.84221267700195,104.58000183105469,28.23777961730957,25.540929794311523,706.4600219726562,27.019298553466797,39.45236587524414,146.22845458984375,22.959617614746094,49.41441345214844,1945.5
2016-02-23,89.91641998291016,552.9400024414062,57.33652114868164,102.04000091552734,27.792245864868164,25.325428009033203,695.8499755859375,26.51297378540039,39.227901458740234,144.8097686767578,22.183067321777344,48.03475570678711,1921.27001953125
2016-02-24,91.25533294677734,554.0399780273438,57.484310150146484,102.08000183105469,28.29123878479004,24.859949111938477,699.5599975585938,26.872007369995117,39.42543029785156,145.78343200683594,22.183067321777344,48.20369338989258,1929.800048828125
2016-02-25,91.8820571899414,555.1500244140625,58.22330093383789,102.3499984741211,28.496185302734375,25.42886734008789,705.75,27.267858505249023,39.649898529052734,147.42462158203125,23.0438175201416,48.89820861816406,1951.699951171875
2016-02-26,92.02449035644531,555.22998046875,57.50278091430664,103.37000274658203,28.273420333862305,25.540929794311523,705.0700073242188,27.433563232421875,38.73407745361328,146.75701904296875,23.539690017700195,48.147377014160156,1948.050048828125
2016-02-29,91.81559753417969,552.52001953125,57.20718765258789,100.83000183105469,28.059568405151367,25.377153396606445,697.77001953125,27.240243911743164,38.72509765625,145.45887756347656,23.10931396484375,47.75318908691406,1932.22998046875
2016-03-01,95.46199798583984,579.0399780273438,59.32255172729492,105.0,28.309062957763672,25.868486404418945,718.8099975585938,27.958303451538086,39.227901458740234,147.98098754882812,24.4097957611084,49.34872055053711,1978.3499755859375
2016-03-02,95.67091369628906,580.2100219726562,59.95069122314453,104.7300033569336,28.79914665222168,25.98916244506836,718.8499755859375,28.114803314208984,39.29972839355469,147.81407165527344,24.428510665893555,49.695980072021484,1986.449951171875
2016-03-03,96.38309478759766,577.489990234375,60.043067932128906,102.7300033569336,29.47635841369629,26.782197952270508,712.4199829101562,28.151622772216797,39.4703254699707,147.7862548828125,24.456575393676758,49.132850646972656,1993.4000244140625
2016-03-04,97.81698608398438,575.1400146484375,59.775184631347656,102.51000213623047,29.725852966308594,27.040800094604492,710.8900146484375,28.19765281677246,39.60500717163086,148.4260711669922,24.447221755981445,48.832515716552734,1999.989990234375
2016-03-07,96.73444366455078,562.7999877929688,61.41944122314453,104.25,30.224851608276367,27.230443954467773,695.1599731445312,28.4830322265625,39.515220642089844,148.88970947265625,24.4097957611084,47.89397048950195,2001.760009765625
2016-03-08,95.93679809570312,560.260009765625,61.20697784423828,102.62000274658203,30.501079559326172,26.44602394104004,693.969970703125,28.13321304321289,39.793556213378906,148.54661560058594,23.399349212646484,48.47587585449219,1979.260009765625
2016-03-09,96.02226257324219,559.469970703125,60.54189682006836,101.04000091552734,30.447614669799805,26.655500411987305,705.239990234375,28.418596267700195,40.233516693115234,148.44461059570312,23.025108337402344,49.592742919921875,1989.260009765625
2016-03-10,96.06973266601562,558.9299926757812,59.98764419555664,100.05999755859375,30.94660758972168,26.89988136291504,712.8200073242188,28.76841926574707,40.61061477661133,148.2591552734375,23.06253433227539,48.85129165649414,1989.5699462890625
2016-03-11,97.10479736328125,569.6099853515625,60.00612258911133,101.8499984741211,30.94660758972168,27.283918380737305,726.8200073242188,29.2379207611084,40.900177001953125,150.1044158935547,24.325590133666992,49.80860900878906,2022.18994140625
2016-03-14,97.35167694091797,573.3699951171875,59.23018264770508,99.98999786376953,30.875324249267578,27.214096069335938,730.489990234375,28.93412971496582,40.98161697387695,150.0395050048828,24.241390228271484,49.9024658203125,2019.6400146484375
2016-03-15,99.30783081054688,577.02001953125,58.823734283447266,97.9800033569336,30.741661071777344,27.100627899169922,728.3300170898438,29.136653900146484,40.936378479003906,150.59588623046875,23.79229736328125,50.29664993286133,2015.9300537109375
2016-03-16,100.62776184082031,574.27001953125,57.86304473876953,97.52999877929688,30.991167068481445,27.659225463867188,736.0900268554688,29.173479080200195,40.76444625854492,151.04092407226562,23.539690017700195,51.00994110107422,2027.219970703125
2016-03-17,100.46632385253906,559.4400024414062,56.78226852416992,96.69000244140625,31.106996536254883,27.894878387451172,737.780029296875,29.44045066833496,41.41595458984375,151.83839416503906,24.18525505065918,51.30088806152344,2040.5899658203125
2016-03-18,100.58027648925781,552.0800170898438,58.03855514526367,98.76000213623047,31.04462432861328,27.894878387451172,737.5999755859375,30.08485984802246,41.262123107910156,153.30345153808594,24.587562561035156,50.20279312133789,2049.580078125
2016-03-21,100.5707778930664,553.97998046875,57.9184684753418,101.13999938964844,31.080265045166016,27.999618530273438,742.0900268554688,29.771860122680664,41.32546615600586,152.84909057617188,24.269458770751953,50.5500602722168,2051.60009765625
2016-03-22,101.3399429321289,560.47998046875,58.01084518432617,102.7300033569336,31.187198638916016,27.842512130737305,740.75,29.753448486328125,41.1716423034668,152.9140167236328,24.175893783569336,50.74715042114258,2049.800048828125
2016-03-23,100.77969360351562,569.6300048828125,57.5859260559082,99.91999816894531,30.937698364257812,27.32755470275879,738.0599975585938,29.458860397338867,41.13544464111328,152.320556640625,23.642606735229492,50.653297424316406,2036.7099609375
2016-03-24,100.3428726196289,582.9500122070312,57.752201080322266,100.54000091552734,31.46342658996582,27.022075653076172,735.2999877929688,29.348390579223633,41.2440299987793,152.4967498779297,23.324501037597656,50.8785514831543,2035.93994140625
2016-03-28,99.88709259033203,579.8699951171875,57.983131408691406,99.22000122070312,31.329763412475586,27.07444190979004,733.530029296875,29.366804122924805,41.44309997558594,154.18435668945312,23.128023147583008,50.249725341796875,2037.050048828125
2016-03-29,102.25155639648438,593.8599853515625,59.29484939575195,100.1500015258789,31.802030563354492,27.222822189331055,744.77001953125,29.808685302734375,42.05841827392578,152.43182373046875,23.184160232543945,51.347816467285156,2055.010009765625
2016-03-30,104.03675842285156,598.6900024414062,58.951019287109375,98.80000305175781,31.57034683227539,27.048261642456055,750.530029296875,30.112476348876953,42.14890670776367,154.62014770507812,23.455482482910156,51.666927337646484,2063.949951171875
2016-03-31,103.49551391601562,593.6400146484375,59.35988998413086,100.08999633789062,31.953510284423828,27.432296752929688,744.9500122070312,29.78106689453125,41.976966857910156,154.50889587402344,23.399349212646484,51.83586883544922,2059.739990234375
2016-04-01,104.4450912475586,598.5,60.317012786865234,101.19000244140625,31.77529525756836,26.594398498535156,749.9099731445312,29.87312889099121,42.3751220703125,155.34341430664062,23.8858642578125,52.154972076416016,2072.780029296875
2016-04-04,105.51812744140625,593.1900024414062,61.302005767822266,101.05000305175781,31.64164161682129,26.096900939941406,745.2899780273438,29.458860397338867,42.42940139770508,154.29562377929688,23.427417755126953,52.02357482910156,2066.1298828125
2016-04-05,104.27416229248047,586.1400146484375,61.10686492919922,102.12000274658203,30.83076286315918,25.83505630493164,737.7999877929688,29.366804122924805,42.10365676879883,153.74850463867188,22.809917449951172,51.207035064697266,2045.1700439453125
2016-04-06,105.36620330810547,602.0800170898438,61.831668853759766,108.22000122070312,30.572370529174805,26.131813049316406,745.6900024414062,29.53251075744629,42.266536712646484,154.67579650878906,22.847347259521484,51.73261260986328,2066.659912109375
2016-04-07,103.06819152832031,591.4299926757812,61.59006881713867,107.11000061035156,30.608001708984375,25.677953720092773,740.280029296875,29.04459571838379,41.94982147216797,155.0003662109375,22.192424774169922,51.113182067871094,2041.9100341796875
2016-04-08,103.18214416503906,594.5999755859375,61.394927978515625,106.26000213623047,30.91987419128418,25.634313583374023,739.1500244140625,29.118242263793945,42.41131591796875,154.50889587402344,22.220497131347656,51.07564163208008,2047.5999755859375
2016-04-11,103.52398681640625,595.9299926757812,61.311302185058594,103.80999755859375,30.777320861816406,25.773963928222656,736.0999755859375,29.155061721801758,42.022220611572266,154.4718017578125,22.55731201171875,50.972408294677734,2041.989990234375
2016-04-12,104.87240600585938,603.1699829101562,62.110435485839844,105.26000213623047,31.258480072021484,25.931066513061523,743.0900268554688,29.329978942871094,42.212242126464844,155.80703735351562,22.997041702270508,51.291507720947266,2061.719970703125
2016-04-13,106.39175415039062,614.8200073242188,62.788780212402344,107.5999984741211,30.973339080810547,26.864973068237305,751.719970703125,29.578540802001953,41.660274505615234,156.32630920410156,24.21332359313965,51.948490142822266,2082.419921875
2016-04-14,106.44871520996094,620.75,63.06755828857422,106.98999786376953,31.13373374938965,26.812604904174805,753.2000122070312,29.274742126464844,41.470252990722656,155.92758178710938,24.48464584350586,51.95787811279297,2082.780029296875
2016-04-15,104.31214904785156,625.8900146484375,63.23481750488281,107.33999633789062,30.625823974609375,26.67295265197754,759.0,28.961742401123047,41.714569091796875,156.50247192382812,24.10104751586914,52.23006057739258,2080.72998046875
2016-04-18,102.06163787841797,635.3499755859375,63.98750305175781,107.83999633789062,30.679292678833008,27.32755470275879,766.6099853515625,29.136653900146484,41.82314682006836,157.21649169921875,24.07297706604004,52.99028015136719,2094.340087890625
2016-04-19,101.52037048339844,627.9000244140625,64.03397369384766,106.52999877929688,31.00897979736328,27.90361213684082,753.9299926757812,29.090625762939453,42.1669921875,157.3092041015625,24.755970001220703,52.9245719909668,2100.800048828125
2016-04-20,101.72927856445312,632.989990234375,64.33133697509766,106.7300033569336,30.1446533203125,28.095626831054688,752.6699829101562,29.458860397338867,40.14913558959961,156.65086364746094,25.644790649414062,52.173744201660156,2102.39990234375
2016-04-21,100.62776184082031,631.0,65.19551849365234,109.91999816894531,29.725852966308594,28.505844116210938,759.1400146484375,29.431241989135742,39.50667190551758,156.39122009277344,25.50444984436035,52.3520622253418,2091.47998046875
2016-04-22,100.35237121582031,620.5,65.6787338256836,110.5199966430664,30.376325607299805,28.08690071105957,718.77001953125,29.127445220947266,40.3029670715332,156.39122009277344,25.91611099243164,48.59788131713867,2091.580078125
2016-04-25,99.78263092041016,626.2000122070312,65.63226318359375,110.56999969482422,30.447614669799805,27.88615608215332,723.1500244140625,28.897300720214844,40.456787109375,156.131591796875,25.757061004638672,48.90760040283203,2087.7900390625
2016-04-26,99.08940887451172,616.8800048828125,65.84597778320312,107.55000305175781,30.848588943481445,28.095626831054688,708.1400146484375,28.906505584716797,40.293907165527344,154.09161376953125,25.775768280029297,48.278785705566406,2091.699951171875
2016-04-27,92.88863372802734,606.5700073242188,65.26057434082031,106.1500015258789,31.499059677124023,28.06944465637207,705.8400268554688,29.22871208190918,40.429649353027344,155.5566864013672,25.8980655670166,47.80950164794922,2095.14990234375
2016-04-28,90.04936218261719,602.0,67.14692687988281,108.02999877929688,31.329763412475586,28.313831329345703,691.02001953125,28.639535903930664,40.38440704345703,154.85198974609375,25.6158504486084,46.83341598510742,2075.81005859375
2016-04-29,89.01429748535156,659.5900268554688,67.07258605957031,103.41000366210938,31.267393112182617,27.755233764648438,693.010009765625,27.875446319580078,40.538230895996094,155.20431518554688,25.4559268951416,46.80525588989258,2065.300048828125
2016-05-02,88.9193344116211,683.8499755859375,66.86814880371094,104.97000122070312,31.267393112182617,27.711591720581055,698.2100219726562,28.179241180419922,40.701107025146484,156.09449768066406,25.64406967163086,47.499786376953125,2081.429931640625
2016-05-03,90.3817138671875,671.3200073242188,66.09688568115234,103.22000122070312,30.991167068481445,27.275188446044922,692.3599853515625,27.9490966796875,40.574432373046875,155.7514190673828,25.296001434326172,46.720787048339844,2063.3701171875
2016-05-04,89.44161224365234,670.9000244140625,65.77165222167969,100.9000015258789,31.418869018554688,26.69913673400879,695.7000122070312,27.716957092285156,40.701107025146484,155.0003662109375,24.72216033935547,46.80525588989258,2051.1201171875
2016-05-05,89.07858276367188,659.0900268554688,66.11546325683594,101.70999908447266,31.525800704956055,26.655500411987305,701.4299926757812,27.763383865356445,40.773494720458984,155.5659637451172,24.618684768676758,46.87096405029297,2050.6298828125
2016-05-06,88.58179473876953,673.9500122070312,66.18051147460938,100.25,31.793113708496094,27.022075653076172,711.1199951171875,27.893381118774414,41.00876235961914,156.60447692871094,24.69394302368164,47.29330062866211,2057.139892578125
2016-05-09,88.64865112304688,679.75,66.29202270507812,102.41000366210938,31.409955978393555,26.864973068237305,712.9000244140625,27.6705322265625,40.936378479003906,156.2613983154297,24.552831649780273,46.99296951293945,2058.68994140625
2016-05-10,89.25054168701172,703.0700073242188,66.46855926513672,103.25,31.365413665771484,27.362470626831055,723.1799926757812,27.986234664916992,41.39786148071289,157.8748016357422,25.051414489746094,47.88459396362305,2084.389892578125
2016-05-11,88.38115692138672,713.22998046875,65.79951477050781,100.25,31.777236938476562,27.126811981201172,715.2899780273438,27.911951065063477,41.13544464111328,157.4204864501953,24.79741859436035,47.91274642944336,2064.4599609375
2016-05-12,86.30801391601562,717.9299926757812,66.23626708984375,100.30000305175781,31.8851375579834,27.214096069335938,713.3099975585938,27.633390426635742,41.470252990722656,157.77284240722656,24.675127029418945,48.34447479248047,2064.110107421875
2016-05-13,86.47996520996094,709.9199829101562,66.14334106445312,100.16000366210938,31.41756248474121,26.63804054260254,710.8300170898438,27.772672653198242,41.035911560058594,156.07595825195312,24.35527992248535,47.94090270996094,2046.6099853515625
2016-05-16,89.69001770019531,710.6599731445312,67.67658233642578,101.56999969482422,31.219741821289062,26.768966674804688,716.489990234375,28.218368530273438,41.28022766113281,157.21649169921875,24.656312942504883,48.64480972290039,2066.659912109375
2016-05-17,89.31741333007812,695.27001953125,66.17120361328125,100.68000030517578,30.878047943115234,26.73404884338379,706.22998046875,27.83766746520996,40.49299240112305,155.60304260253906,24.609275817871094,47.73750305175781,2047.2099609375
2016-05-18,90.33968353271484,697.4500122070312,66.05970001220703,101.08000183105469,30.43744659423828,26.83878517150879,706.6300048828125,27.846956253051758,40.24866485595703,155.71507263183594,25.62525749206543,48.02104187011719,2047.6300048828125
2016-05-19,89.9957275390625,698.52001953125,65.3534927368164,99.94000244140625,30.73418617248535,26.463476181030273,700.3200073242188,27.512678146362305,40.1038932800293,154.11891174316406,25.032602310180664,47.55792999267578,2040.0400390625
2016-05-20,90.97020721435547,702.7999877929688,65.7623519897461,101.45999908447266,30.815109252929688,26.68168067932129,709.739990234375,27.995519638061523,39.76909255981445,154.02552795410156,25.18311882019043,47.841461181640625,2052.320068359375
2016-05-23,92.12620544433594,696.75,65.41853332519531,101.0199966430664,30.329547882080078,26.69913673400879,704.239990234375,28.06980323791504,39.787193298339844,155.05230712890625,25.239561080932617,47.28384780883789,2048.0400390625
2016-05-24,93.53060913085938,704.2000122070312,66.18981170654297,103.69999694824219,30.56332778930664,27.100627899169922,720.0900268554688,28.840492248535156,40.14913558959961,157.40460205078125,25.785179138183594,48.75822830200195,2076.06005859375
2016-05-25,95.173828125,708.3499755859375,65.68801879882812,105.11000061035156,30.46442222595215,27.62431526184082,725.27001953125,29.146909713745117,40.1581916809082,158.67405700683594,26.13324546813965,49.259132385253906,2090.5400390625
2016-05-26,95.9285659790039,714.9099731445312,65.7251968383789,105.77999877929688,30.725187301635742,27.310100555419922,724.1199951171875,29.239763259887695,40.43869400024414,157.66592407226562,25.794586181640625,49.041751861572266,2090.10009765625
2016-05-27,95.8712387084961,712.239990234375,66.26415252685547,106.43000030517578,30.869060516357422,27.397382736206055,732.6599731445312,29.31404685974121,40.52013397216797,157.6472625732422,25.8980655670166,49.44815444946289,2099.06005859375
2016-05-31,95.40312194824219,722.7899780273438,66.62654876708984,105.5199966430664,30.815109252929688,27.301376342773438,735.719970703125,29.332618713378906,40.35725402832031,157.11521911621094,25.74755096435547,50.09082794189453,2096.949951171875
2016-06-01,94.06559753417969,719.4400024414062,66.7845230102539,106.0199966430664,30.940996170043945,26.376197814941406,734.1500244140625,29.39761734008789,40.447750091552734,157.46058654785156,25.860435485839844,49.949058532714844,2099.330078125
2016-06-02,93.358642578125,728.239990234375,67.83456420898438,108.23999786376953,31.219741821289062,26.41111183166504,730.4000244140625,29.4904727935791,40.46583938598633,156.8538360595703,25.662887573242188,49.59938049316406,2105.260009765625
2016-06-03,93.5497055053711,725.5399780273438,67.73233795166016,107.58999633789062,31.4355411529541,25.83505630493164,722.3400268554688,29.360477447509766,40.75539779663086,157.1712188720703,24.966751098632812,48.94724655151367,2099.1298828125
2016-06-06,94.2280044555664,726.72998046875,69.03327941894531,107.6500015258789,31.4894962310791,26.17545509338379,716.5499877929688,29.416189193725586,41.05400848388672,158.758056640625,25.258377075195312,49.268585205078125,2109.409912109375
2016-06-07,94.61016082763672,723.739990234375,68.68016815185547,107.4000015258789,31.219741821289062,26.384929656982422,716.6500244140625,29.601898193359375,41.00876235961914,159.5327911376953,24.947938919067383,49.2402229309082,2112.1298828125
2016-06-08,94.52418518066406,726.6400146484375,68.21554565429688,106.77999877929688,31.516469955444336,26.137434005737305,728.280029296875,29.61117935180664,41.21687698364258,160.0088348388672,24.966751098632812,49.18352508544922,2119.1201171875
2016-06-09,95.2024917602539,727.6500244140625,67.58367156982422,106.12999725341797,31.59739875793457,25.95180892944336,728.5800170898438,29.657611846923828,41.40690612792969,158.80471801757812,24.534019470214844,48.78657531738281,2115.47998046875
2016-06-10,94.41909790039062,717.9099731445312,67.50933837890625,102.91000366210938,31.11182975769043,25.686635971069336,719.4099731445312,29.750463485717773,41.61502456665039,157.33921813964844,24.026029586791992,48.654258728027344,2096.070068359375
2016-06-13,92.9955825805664,715.239990234375,67.10975646972656,101.61000061035156,30.9320011138916,25.704313278198242,718.3599853515625,29.871171951293945,41.14088439941406,156.0044403076172,23.762624740600586,47.38780975341797,2079.06005859375
2016-06-14,93.1102294921875,719.2999877929688,67.92747497558594,101.02999877929688,30.43744659423828,25.483333587646484,718.27001953125,29.843313217163086,41.06793975830078,156.4524688720703,23.14175033569336,47.09483337402344,2075.320068359375
2016-06-15,92.80451965332031,714.260009765625,67.43498992919922,99.9800033569336,30.7431640625,25.509849548339844,718.9199829101562,29.351192474365234,41.04057693481445,156.62982177734375,23.254634857177734,46.96251678466797,2071.5
2016-06-16,93.19622802734375,717.510009765625,66.65442657470703,100.2300033569336,30.761152267456055,25.65127944946289,710.3599853515625,29.425474166870117,41.31413269042969,158.61801147460938,23.58388900756836,47.62408447265625,2077.989990234375
2016-06-17,91.07530212402344,706.3900146484375,65.66943359375,98.73999786376953,31.156795501708984,25.83690071105957,691.719970703125,29.4904727935791,40.839988708496094,157.6939239501953,23.809663772583008,47.37836837768555,2071.219970703125
2016-06-20,90.85556030273438,714.010009765625,65.93891143798828,99.29000091552734,30.967966079711914,26.208147048950195,693.7100219726562,29.871171951293945,41.01322937011719,159.83148193359375,24.36469078063965,47.3216552734375,2083.25
2016-06-21,91.62942504882812,715.8200073242188,66.2083969116211,96.86000061035156,31.255704879760742,26.084396362304688,695.9400024414062,30.010456085205078,41.15000915527344,159.96218872070312,24.64690589904785,48.38018035888672,2088.89990234375
2016-06-22,91.28547668457031,710.5999755859375,67.19338989257812,99.2300033569336,30.9589786529541,25.916454315185547,697.4600219726562,29.982601165771484,40.90381622314453,159.83148193359375,24.82564353942871,48.191162109375,2085.449951171875
2016-06-23,91.81095123291016,722.0800170898438,67.5000228881836,100.66000366210938,31.42655372619629,26.358413696289062,701.8699951171875,30.632579803466797,41.10441589355469,162.51979064941406,25.67229652404785,49.0606575012207,2113.320068359375
2016-06-24,89.2314453125,698.9600219726562,65.61367797851562,96.29000091552734,30.92300796508789,25.059051513671875,675.219970703125,29.29547882080078,40.05583190917969,157.8619384765625,23.06649398803711,47.09483337402344,2037.4100341796875
2016-06-27,87.93212890625,691.3599853515625,65.34420013427734,94.8499984741211,31.102853775024414,24.316560745239258,668.260009765625,28.52478790283203,39.9190559387207,156.06044006347656,22.21043586730957,45.771671295166016,2000.5400390625
2016-06-28,89.41294860839844,707.9500122070312,66.91461181640625,97.27999877929688,31.363611221313477,24.519859313964844,680.0399780273438,28.961200714111328,40.28378677368164,158.30064392089844,23.151161193847656,46.72623825073242,2036.0899658203125
2016-06-29,90.18680572509766,715.5999755859375,68.1944351196289,98.80999755859375,31.579416275024414,24.899948120117188,684.1099853515625,29.6483211517334,40.52085494995117,160.10218811035156,23.734405517578125,47.765865325927734,2070.77001953125
2016-06-30,91.333251953125,715.6199951171875,68.70822143554688,98.62999725341797,32.69440841674805,25.014862060546875,692.0999755859375,30.456153869628906,41.33237075805664,163.46253967285156,24.43994903564453,48.36127853393555,2098.860107421875
